chrom	fold	centered_start	centered_end	n_insertions	URQ_orig	URQ_sine	URQ_diff	insertion_sites
chr4	5	64653312	65964032	2	-0.20878078043460846	-0.08588151633739471	0.12289926409721375	[655519, 656968]
chr4	5	64653312	65964032	3	-0.20878078043460846	-0.15179477632045746	0.056986004114151	[655424, 655913, 656136]
chr4	5	31068160	32378880	1	-0.3361293375492096	-0.33247998356819153	0.0036493539810180664	[656913]
chr4	5	31068160	32378880	2	-0.3361293375492096	-0.31293708086013794	0.023192256689071655	[655866, 657171]
chr4	5	31068160	32378880	3	-0.3361293375492096	-0.3306180536746979	0.005511283874511719	[655628, 655894, 656452]
chr4	5	47181824	48492544	1	-0.19220444560050964	-0.18651314079761505	0.005691304802894592	[655830]
chr4	5	47181824	48492544	2	-0.19220444560050964	-0.16367387771606445	0.02853056788444519	[655371, 657190]
chr4	5	47181824	48492544	3	-0.19220444560050964	-0.17772004008293152	0.014484405517578125	[655387, 655999, 657063]
chr4	5	8656896	9967616	1	-0.28589463233947754	-0.2509118616580963	0.034982770681381226	[656745]
chr4	5	8656896	9967616	2	-0.28589463233947754	-0.2855335474014282	0.0003610849380493164	[656090, 656936]
chr4	5	8656896	9967616	3	-0.28589463233947754	-0.26976171135902405	0.01613292098045349	[655699, 656004, 657152]
chr5	5	127606784	128917504	1	-0.24751397967338562	-0.18096226453781128	0.06655171513557434	[656823]
chr5	5	127606784	128917504	2	-0.24751397967338562	-0.18505701422691345	0.06245696544647217	[655971, 656583]
chr5	5	127606784	128917504	3	-0.24751397967338562	-0.04300374165177345	0.20451023802161217	[655503, 655922, 656978]
chr5	5	141242368	142553088	1	-0.23595023155212402	-0.23633065819740295	-0.00038042664527893066	[656552]
chr5	5	141242368	142553088	2	-0.23595023155212402	-0.15715855360031128	0.07879167795181274	[656372, 656749]
chr5	5	141242368	142553088	3	-0.23595023155212402	-0.05570404604077339	0.18024618551135063	[655610, 656336, 657191]
chr5	5	118468608	119779328	1	-0.21750324964523315	-0.2179413139820099	-0.0004380643367767334	[655928]
chr5	5	118468608	119779328	2	-0.21750324964523315	-0.15978051722049713	0.05772273242473602	[655914, 656476]
chr5	5	118468608	119779328	3	-0.21750324964523315	-0.21589170396327972	0.0016115456819534302	[655952, 656325, 657199]
chr9	5	84445184	85755904	1	-0.3518531024456024	-0.34901663661003113	0.002836465835571289	[656577]
chr9	5	84445184	85755904	2	-0.3518531024456024	-0.2105904072523117	0.1412626951932907	[655742, 656087]
chr9	5	84445184	85755904	3	-0.3518531024456024	-0.34857866168022156	0.0032744407653808594	[655360, 656456, 656731]
chr9	5	81799168	83109888	1	-0.3372670114040375	-0.33787843585014343	-0.000611424446105957	[656369]
chr9	5	81799168	83109888	2	-0.3372670114040375	-0.33606192469596863	0.0012050867080688477	[656160, 656957]
chr9	5	81799168	83109888	3	-0.3372670114040375	-0.2801181972026825	0.05714881420135498	[655553, 655933, 656821]
chrX	5	68499456	69810176	1	-0.2784097492694855	-0.22841548919677734	0.04999426007270813	[655689]
chrX	5	68499456	69810176	2	-0.2784097492694855	-0.21851225197315216	0.05989749729633331	[655560, 657086]
chrX	5	68499456	69810176	3	-0.2784097492694855	-0.2694019079208374	0.009007841348648071	[655889, 656444, 656849]
chr1	6	32448512	33759232	1	-0.214804008603096	-0.2189609855413437	-0.004156976938247681	[656783]
chr1	6	32448512	33759232	2	-0.214804008603096	-0.214209645986557	0.0005943626165390015	[656138, 656841]
chr1	6	32448512	33759232	3	-0.214804008603096	-0.20771268010139465	0.007091328501701355	[655459, 656029, 657054]
chr1	6	21045248	22355968	1	-0.2652053236961365	-0.263155072927475	0.002050250768661499	[656435]
chr1	6	21045248	22355968	2	-0.2652053236961365	-0.2683016359806061	-0.0030963122844696045	[655659, 657138]
chr1	6	21045248	22355968	3	-0.2652053236961365	-0.266930490732193	-0.0017251670360565186	[655763, 656789, 657001]
chr1	6	22867968	24178688	1	-0.34603172540664673	-0.3435438275337219	0.0024878978729248047	[656447]
chr1	6	22867968	24178688	2	-0.34603172540664673	-0.3460427224636078	-1.099705696105957e-05	[655440, 656998]
chr1	6	22867968	24178688	3	-0.34603172540664673	-0.34399595856666565	0.002035766839981079	[655659, 655919, 656612]
chr1	6	34428928	35739648	1	-0.1985301673412323	-0.20245066285133362	-0.003920495510101318	[656888]
chr1	6	34428928	35739648	2	-0.1985301673412323	-0.1985028237104416	2.734363079071045e-05	[655803, 656751]
chr1	6	34428928	35739648	3	-0.1985301673412323	-0.20275536179542542	-0.004225194454193115	[655915, 656722, 656995]
chr12	6	34740224	36050944	1	-0.2819651961326599	-0.18531054258346558	0.09665465354919434	[656116]
chr12	6	34740224	36050944	2	-0.2819651961326599	-0.1874651312828064	0.09450006484985352	[656055, 656693]
chr12	6	34740224	36050944	3	-0.2819651961326599	-0.2665420174598694	0.015423178672790527	[655603, 655940, 656485]
chr12	6	38608896	39919616	1	-0.36439213156700134	-0.36406633257865906	0.00032579898834228516	[656325]
chr12	6	38608896	39919616	2	-0.36439213156700134	-0.3631487488746643	0.0012433826923370361	[656039, 656776]
chr12	6	38608896	39919616	3	-0.36439213156700134	-0.34156519174575806	0.022826939821243286	[656227, 656744, 657095]
chr12	6	118536192	119846912	1	-0.19603648781776428	-0.194497212767601	0.001539275050163269	[655985]
chr12	6	118536192	119846912	2	-0.19603648781776428	-0.19460900127887726	0.001427486538887024	[656529, 656743]
chr12	6	118536192	119846912	3	-0.19603648781776428	-0.17944632470607758	0.016590163111686707	[656203, 656636, 657013]
chr12	6	39186432	40497152	1	-0.11752498149871826	0.01506072748452425	0.1325857089832425	[656264]
chr12	6	39186432	40497152	2	-0.11752498149871826	-0.11624041944742203	0.0012845620512962341	[655600, 655959]
chr12	6	39186432	40497152	3	-0.11752498149871826	0.04007209464907646	0.15759707614779472	[655403, 656399, 657142]
chr13	6	7813120	9123840	1	-0.31657248735427856	-0.3149591088294983	0.0016133785247802734	[657111]
chr13	6	7813120	9123840	2	-0.31657248735427856	-0.31209853291511536	0.004473954439163208	[656073, 656486]
chr13	6	7813120	9123840	3	-0.31657248735427856	-0.30685341358184814	0.00971907377243042	[656121, 656587, 657188]
chr14	6	23179264	24489984	1	-0.12426888197660446	-0.12244196981191635	0.0018269121646881104	[656251]
chr14	6	23179264	24489984	2	-0.12426888197660446	-0.12544649839401245	-0.0011776164174079895	[656831, 657039]
chr14	6	23179264	24489984	3	-0.12426888197660446	-0.12438517063856125	-0.00011628866195678711	[655725, 656556, 657065]
chr14	6	21645312	22956032	1	-0.2723624110221863	-0.2709966003894806	0.0013658106327056885	[657145]
chr14	6	21645312	22956032	2	-0.2723624110221863	-0.2657129466533661	0.00664946436882019	[655837, 656298]
chr14	6	21645312	22956032	3	-0.2723624110221863	-0.1966276317834854	0.07573477923870087	[655643, 656171, 656439]
chr17	6	48099328	49410048	1	-0.3479657769203186	-0.34805020689964294	-8.442997932434082e-05	[656449]
chr17	6	48099328	49410048	2	-0.3479657769203186	-0.3366181552410126	0.01134762167930603	[656400, 656883]
chr17	6	48099328	49410048	3	-0.3479657769203186	-0.2734178900718689	0.07454788684844971	[655638, 656159, 656600]
chr17	6	49070080	50380800	1	-0.18870136141777039	-0.18040502071380615	0.008296340703964233	[656348]
chr17	6	49070080	50380800	2	-0.18870136141777039	-0.18667635321617126	0.002025008201599121	[655766, 656655]
chr17	6	49070080	50380800	3	-0.18870136141777039	-0.17833033204078674	0.010371029376983643	[655937, 656798, 657159]
chr2	6	112373760	113684480	1	-0.10772783309221268	-0.04770217835903168	0.060025654733181	[655741]
chr2	6	112373760	113684480	2	-0.10772783309221268	0.0811714231967926	0.18889925628900528	[655717, 656997]
chr2	6	112373760	113684480	3	-0.10772783309221268	-0.049632102251052856	0.05809573084115982	[655512, 655728, 656185]
chr2	6	5931008	7241728	1	-0.3784894347190857	-0.2759467661380768	0.10254266858100891	[656996]
chr2	6	5931008	7241728	2	-0.3784894347190857	-0.27475932240486145	0.10373011231422424	[656129, 656986]
chr2	6	5931008	7241728	3	-0.3784894347190857	-0.38055285811424255	-0.0020634233951568604	[656072, 656347, 656567]
chr2	6	19435520	20746240	1	-0.3464370369911194	-0.17411424219608307	0.17232279479503632	[656570]
chr2	6	19435520	20746240	2	-0.3464370369911194	-0.34935256838798523	-0.0029155313968658447	[655437, 657176]
chr2	6	19435520	20746240	3	-0.3464370369911194	-0.18034306168556213	0.16609397530555725	[656444, 656646, 657061]
chr2	6	8566784	9877504	1	-0.2970849871635437	-0.2973782420158386	-0.0002932548522949219	[656675]
chr2	6	8566784	9877504	2	-0.2970849871635437	-0.10826919227838516	0.18881579488515854	[655911, 656154]
chr2	6	8566784	9877504	3	-0.2970849871635437	-0.03442924842238426	0.26265573874115944	[655463, 655716, 655958]
chr2	6	134395904	135706624	1	-0.1323034167289734	-0.13343653082847595	-0.0011331140995025635	[655381]
chr2	6	134395904	135706624	2	-0.1323034167289734	-0.13135822117328644	0.0009451955556869507	[655692, 656144]
chr2	6	134395904	135706624	3	-0.1323034167289734	-0.13116244971752167	0.0011409670114517212	[655968, 656491, 657128]
chr2	6	117284864	118595584	1	-0.2696942985057831	-0.2617050111293793	0.007989287376403809	[655831]
chr2	6	117284864	118595584	2	-0.2696942985057831	-0.18659339845180511	0.08310090005397797	[656240, 656984]
chr2	6	117284864	118595584	3	-0.2696942985057831	-0.10792484134435654	0.16176945716142654	[655783, 656339, 657010]
chr2	6	146921472	148232192	1	-0.19028203189373016	-0.18807710707187653	0.0022049248218536377	[657159]
chr2	6	146921472	148232192	2	-0.19028203189373016	-0.18971866369247437	0.0005633682012557983	[655406, 656212]
chr2	6	146921472	148232192	3	-0.19028203189373016	-0.17581191658973694	0.014470115303993225	[655524, 655811, 656593]
chr2	6	4587520	5898240	1	-0.21533535420894623	-0.21613344550132751	-0.0007980912923812866	[655947]
chr2	6	4587520	5898240	2	-0.21533535420894623	-0.21505267918109894	0.00028267502784729004	[655364, 656657]
chr2	6	4587520	5898240	3	-0.21533535420894623	-0.21375063061714172	0.0015847235918045044	[655468, 655781, 656705]
chr5	6	4517888	5828608	1	-0.2632381021976471	-0.23526304960250854	0.02797505259513855	[655388]
chr5	6	4517888	5828608	2	-0.2632381021976471	-0.26197609305381775	0.0012620091438293457	[655725, 656672]
chr5	6	4517888	5828608	3	-0.2632381021976471	-0.25513502955436707	0.00810307264328003	[655744, 656649, 657099]
chr5	6	3977216	5287936	1	-0.31850844621658325	-0.32151031494140625	-0.003001868724822998	[656991]
chr5	6	3977216	5287936	2	-0.31850844621658325	-0.32121285796165466	-0.002704411745071411	[656688, 657033]
chr5	6	3977216	5287936	3	-0.31850844621658325	-0.3196517825126648	-0.001143336296081543	[655983, 656797, 657162]
chr5	6	21497856	22808576	1	-0.16316716372966766	-0.15544255077838898	0.0077246129512786865	[656085]
chr5	6	21497856	22808576	2	-0.16316716372966766	-0.15968108177185059	0.0034860819578170776	[656692, 657185]
chr5	6	21497856	22808576	3	-0.16316716372966766	-0.15588438510894775	0.00728277862071991	[655430, 655683, 656934]
chr5	6	26603520	27914240	1	-0.09893432259559631	-0.017269235104322433	0.08166508749127388	[656857]
chr5	6	26603520	27914240	2	-0.09893432259559631	-0.0966910570859909	0.0022432655096054077	[656116, 656539]
chr5	6	26603520	27914240	3	-0.09893432259559631	-0.09923911839723587	-0.0003047958016395569	[655373, 655761, 656731]
chr5	6	28098560	29409280	1	-0.258916974067688	-0.25790002942085266	0.0010169446468353271	[655761]
chr5	6	28098560	29409280	2	-0.258916974067688	-0.2635762691497803	-0.004659295082092285	[655551, 657043]
chr5	6	28098560	29409280	3	-0.258916974067688	-0.26214638352394104	-0.0032294094562530518	[655592, 656120, 656590]
chr6	6	23521280	24832000	1	-0.3100108206272125	-0.0519036240875721	0.2581071965396404	[655784]
chr6	6	23521280	24832000	2	-0.3100108206272125	-0.18776318430900574	0.12224763631820679	[655740, 656578]
chr6	6	23521280	24832000	3	-0.3100108206272125	-0.3062102198600769	0.00380060076713562	[655570, 656449, 657163]
chr6	6	35317760	36628480	1	-0.4379826784133911	-0.4389353096485138	-0.0009526312351226807	[656520]
chr6	6	35317760	36628480	2	-0.4379826784133911	-0.4407040476799011	-0.0027213692665100098	[656150, 656881]
chr6	6	35317760	36628480	3	-0.4379826784133911	-0.37436676025390625	0.06361591815948486	[655554, 656138, 656372]
chr6	6	52873216	54183936	1	-0.2644888460636139	-0.24571481347084045	0.018774032592773438	[656708]
chr6	6	52873216	54183936	2	-0.2644888460636139	-0.26535385847091675	-0.0008650124073028564	[656066, 657190]
chr6	6	52873216	54183936	3	-0.2644888460636139	-0.1686917096376419	0.09579713642597198	[655866, 656115, 657031]
chr6	6	28047360	29358080	1	-0.11361172050237656	0.09324483573436737	0.20685655623674393	[656784]
chr6	6	28047360	29358080	2	-0.11361172050237656	-0.10409687459468842	0.009514845907688141	[656381, 656629]
chr6	6	28047360	29358080	3	-0.11361172050237656	0.09145300090312958	0.20506472140550613	[656197, 656568, 656821]
chr6	6	11886592	13197312	1	-0.4467775821685791	-0.413539320230484	0.03323826193809509	[655443]
chr6	6	11886592	13197312	2	-0.4467775821685791	-0.4464316666126251	0.0003459155559539795	[656690, 656961]
chr6	6	11886592	13197312	3	-0.4467775821685791	-0.4085143804550171	0.03826320171356201	[655547, 656150, 656776]
chr6	6	39403520	40714240	1	-0.09260354936122894	-0.09080610424280167	0.0017974451184272766	[656275]
chr6	6	39403520	40714240	2	-0.09260354936122894	-0.0936383455991745	-0.0010347962379455566	[655369, 656841]
chr6	6	39403520	40714240	3	-0.09260354936122894	-0.09389406442642212	-0.0012905150651931763	[656223, 656634, 657095]
chr6	6	49053696	50364416	1	-0.29007259011268616	-0.2650442123413086	0.025028377771377563	[656201]
chr6	6	49053696	50364416	2	-0.29007259011268616	-0.20821578800678253	0.08185680210590363	[656117, 656570]
chr6	6	49053696	50364416	3	-0.29007259011268616	-0.26483631134033203	0.025236278772354126	[655840, 656220, 657029]
chr9	6	25769984	27080704	1	-0.254618376493454	-0.25413501262664795	0.0004833638668060303	[656256]
chr9	6	25769984	27080704	2	-0.254618376493454	-0.25098854303359985	0.003629833459854126	[655865, 656603]
chr9	6	25769984	27080704	3	-0.254618376493454	-0.23203708231449127	0.022581294178962708	[655495, 656703, 657121]
chr9	6	68413440	69724160	1	-0.16552211344242096	-0.16656766831874847	-0.0010455548763275146	[655499]
chr9	6	68413440	69724160	2	-0.16552211344242096	0.022300533950328827	0.1878226473927498	[655639, 657087]
chr9	6	68413440	69724160	3	-0.16552211344242096	-0.15401500463485718	0.011507108807563782	[655457, 655956, 656422]
chr9	6	66797568	68108288	1	-0.16712525486946106	-0.16832277178764343	-0.001197516918182373	[656353]
chr9	6	66797568	68108288	2	-0.16712525486946106	-0.16853396594524384	-0.0014087110757827759	[656071, 656339]
chr9	6	66797568	68108288	3	-0.16712525486946106	-0.017043473199009895	0.15008178167045116	[655390, 656479, 656887]
chr9	6	25370624	26681344	1	-0.2926297187805176	-0.27158159017562866	0.021048128604888916	[655470]
chr9	6	25370624	26681344	2	-0.2926297187805176	-0.2769808769226074	0.015648841857910156	[656636, 656853]
chr9	6	25370624	26681344	3	-0.2926297187805176	-0.13954651355743408	0.1530832052230835	[655557, 656159, 656392]
chr9	6	27932672	29243392	1	-0.24977153539657593	-0.24973329901695251	3.8236379623413086e-05	[655595]
chr9	6	27932672	29243392	2	-0.24977153539657593	-0.24931560456752777	0.00045593082904815674	[655654, 655947]
chr9	6	27932672	29243392	3	-0.24977153539657593	-0.24531804025173187	0.004453495144844055	[655691, 656357, 656675]
chr9	6	50898944	52209664	1	-0.1288253366947174	-0.12658756971359253	0.002237766981124878	[656333]
chr9	6	50898944	52209664	2	-0.1288253366947174	-0.1325078010559082	-0.003682464361190796	[655491, 656575]
chr9	6	50898944	52209664	3	-0.1288253366947174	0.08209490031003952	0.21092023700475693	[655504, 656024, 656740]
chr9	6	29310976	30621696	1	-0.12639562785625458	-0.12556126713752747	0.0008343607187271118	[655861]
chr9	6	29310976	30621696	2	-0.12639562785625458	-0.06417222321033478	0.0622234046459198	[655653, 656437]
chr9	6	29310976	30621696	3	-0.12639562785625458	-0.11949729174375534	0.006898336112499237	[655992, 656606, 656850]
chr9	6	73148416	74459136	1	-0.3745676577091217	-0.33830928802490234	0.03625836968421936	[656216]
chr9	6	73148416	74459136	2	-0.3745676577091217	-0.36644428968429565	0.00812336802482605	[655444, 655985]
chr9	6	73148416	74459136	3	-0.3745676577091217	-0.36657530069351196	0.007992357015609741	[655407, 655687, 656686]
chr9	6	67696640	69007360	1	-0.17369316518306732	-0.15446142852306366	0.019231736660003662	[656923]
chr9	6	67696640	69007360	2	-0.17369316518306732	-0.15636001527309418	0.017333149909973145	[656531, 656839]
chr9	6	67696640	69007360	3	-0.17369316518306732	-0.173514261841774	0.00017890334129333496	[655411, 656120, 656507]
chr9	6	41058304	42369024	1	-0.1803286373615265	-0.17529532313346863	0.005033314228057861	[655895]
chr9	6	41058304	42369024	2	-0.1803286373615265	-0.18293167650699615	-0.0026030391454696655	[655450, 656911]
chr9	6	41058304	42369024	3	-0.1803286373615265	-0.1718188226222992	0.008509814739227295	[655461, 655766, 656178]
chr9	6	42127360	43438080	1	-0.13866163790225983	-0.13771633803844452	0.0009452998638153076	[656348]
chr9	6	42127360	43438080	2	-0.13866163790225983	-0.12996165454387665	0.008699983358383179	[656030, 657040]
chr9	6	42127360	43438080	3	-0.13866163790225983	-0.13051389157772064	0.008147746324539185	[656048, 656439, 656974]
chr9	6	49330176	50640896	1	-0.17992089688777924	-0.17842631042003632	0.00149458646774292	[656186]
chr9	6	49330176	50640896	2	-0.17992089688777924	-0.1759260892868042	0.003994807600975037	[655890, 656764]
chr9	6	49330176	50640896	3	-0.17992089688777924	-0.1749022752046585	0.0050186216831207275	[655621, 656220, 657087]
chr9	6	26929152	28239872	1	-0.3266889750957489	-0.3259980380535126	0.0006909370422363281	[655827]
chr9	6	26929152	28239872	2	-0.3266889750957489	-0.33569514751434326	-0.00900617241859436	[655865, 656234]
chr9	6	26929152	28239872	3	-0.3266889750957489	-0.298467755317688	0.028221219778060913	[655459, 655759, 656668]
chr9	6	44937216	46247936	1	-0.24160808324813843	-0.2406892329454422	0.000918850302696228	[656448]
chr9	6	44937216	46247936	2	-0.24160808324813843	-0.2396778166294098	0.0019302666187286377	[655504, 657205]
chr9	6	44937216	46247936	3	-0.24160808324813843	-0.17500783503055573	0.0666002482175827	[655744, 656567, 657177]
chr11	7	92659712	93970432	1	-0.11983706802129745	0.040662992745637894	0.16050006076693535	[656469]
chr11	7	92659712	93970432	2	-0.11983706802129745	-0.11709443479776382	0.0027426332235336304	[656563, 657029]
chr11	7	92659712	93970432	3	-0.11983706802129745	-0.11757533997297287	0.002261728048324585	[655423, 656243, 656930]
chr11	7	111816704	113127424	1	-0.31864237785339355	-0.3202674090862274	-0.0016250312328338623	[657028]
chr11	7	111816704	113127424	2	-0.31864237785339355	-0.3248468339443207	-0.006204456090927124	[655477, 657111]
chr11	7	111816704	113127424	3	-0.31864237785339355	-0.3156954348087311	0.0029469430446624756	[655718, 655919, 656580]
chr11	7	111153152	112463872	1	-0.2611928880214691	-0.25692781805992126	0.0042650699615478516	[657136]
chr11	7	111153152	112463872	2	-0.2611928880214691	-0.2473018616437912	0.013891026377677917	[655744, 656843]
chr11	7	111153152	112463872	3	-0.2611928880214691	-0.26140666007995605	-0.00021377205848693848	[655375, 655824, 656453]
chr11	7	110196736	111507456	1	-0.27560046315193176	-0.27335718274116516	0.0022432804107666016	[656702]
chr11	7	110196736	111507456	2	-0.27560046315193176	-0.239254891872406	0.03634557127952576	[655490, 656873]
chr11	7	110196736	111507456	3	-0.27560046315193176	-0.27541160583496094	0.0001888573169708252	[655549, 655842, 656681]
chr11	7	90591232	91901952	1	-0.3161008059978485	-0.32321569323539734	-0.007114887237548828	[657188]
chr11	7	90591232	91901952	2	-0.3161008059978485	-0.26197192072868347	0.05412888526916504	[655624, 656290]
chr11	7	90591232	91901952	3	-0.3161008059978485	-0.19310268759727478	0.12299811840057373	[655529, 656781, 657134]
chr11	7	108005376	109316096	1	-0.18646208941936493	-0.1870158314704895	-0.0005537420511245728	[655924]
chr11	7	108005376	109316096	2	-0.18646208941936493	-0.17673403024673462	0.00972805917263031	[656227, 657125]
chr11	7	108005376	109316096	3	-0.18646208941936493	-0.1790517121553421	0.007410377264022827	[655428, 655648, 656973]
chr11	7	109414400	110725120	1	-0.08944521844387054	-0.0883605033159256	0.0010847151279449463	[655393]
chr11	7	109414400	110725120	2	-0.08944521844387054	-0.08673350512981415	0.0027117133140563965	[656140, 656531]
chr11	7	109414400	110725120	3	-0.08944521844387054	-0.08943784981966019	7.368624210357666e-06	[656244, 656530, 656948]
chr11	7	112316416	113627136	1	-0.2528434991836548	-0.24753904342651367	0.005304455757141113	[655387]
chr11	7	112316416	113627136	2	-0.2528434991836548	-0.25060948729515076	0.0022340118885040283	[655500, 657081]
chr11	7	112316416	113627136	3	-0.2528434991836548	-0.250237375497818	0.002606123685836792	[655921, 656274, 656857]
chr12	7	105695232	107005952	1	-0.3232073485851288	-0.3214462995529175	0.0017610490322113037	[657197]
chr12	7	105695232	107005952	2	-0.3232073485851288	-0.2935846745967865	0.029622673988342285	[656461, 656985]
chr12	7	105695232	107005952	3	-0.3232073485851288	-0.28862690925598145	0.03458043932914734	[655711, 656404, 656860]
chr12	7	48130048	49440768	1	-0.17556163668632507	-0.17291562259197235	0.002646014094352722	[655782]
chr12	7	48130048	49440768	2	-0.17556163668632507	0.04729713127017021	0.22285876795649529	[655932, 656215]
chr12	7	48130048	49440768	3	-0.17556163668632507	-0.17892000079154968	-0.0033583641052246094	[655496, 655711, 656818]
chr12	7	57856000	59166720	1	-0.16029243171215057	-0.16030412912368774	-1.169741153717041e-05	[656371]
chr12	7	57856000	59166720	2	-0.16029243171215057	-0.16021393239498138	7.849931716918945e-05	[656175, 656892]
chr12	7	57856000	59166720	3	-0.16029243171215057	0.0869501456618309	0.24724257737398148	[655639, 655926, 657015]
chr12	7	52801536	54112256	1	-0.3585776388645172	0.019714802503585815	0.378292441368103	[656040]
chr12	7	52801536	54112256	2	-0.3585776388645172	-0.3504576086997986	0.008120030164718628	[656339, 656912]
chr12	7	52801536	54112256	3	-0.3585776388645172	-0.33471840620040894	0.023859232664108276	[655364, 655719, 656291]
chr12	7	76789760	78100480	1	-0.3193157911300659	-0.26995518803596497	0.04936060309410095	[657019]
chr12	7	76789760	78100480	2	-0.3193157911300659	-0.3166641592979431	0.0026516318321228027	[656209, 656907]
chr12	7	76789760	78100480	3	-0.3193157911300659	-0.3132762312889099	0.006039559841156006	[655711, 656768, 657201]
chr12	7	63895552	65206272	1	-0.2533862888813019	-0.25320202112197876	0.00018426775932312012	[656369]
chr12	7	63895552	65206272	2	-0.2533862888813019	-0.22611601650714874	0.027270272374153137	[655483, 656476]
chr12	7	63895552	65206272	3	-0.2533862888813019	-0.25370723009109497	-0.0003209412097930908	[655371, 656179, 656941]
chr12	7	107016192	108326912	1	-0.3446214199066162	-0.31601977348327637	0.028601646423339844	[656020]
chr12	7	107016192	108326912	2	-0.3446214199066162	-0.34434574842453003	0.00027567148208618164	[656359, 656800]
chr12	7	107016192	108326912	3	-0.3446214199066162	-0.34356120228767395	0.0010602176189422607	[656274, 656868, 657100]
chr19	7	49823744	51134464	1	-0.2265930026769638	-0.22643905878067017	0.00015394389629364014	[655571]
chr19	7	49823744	51134464	2	-0.2265930026769638	-0.26982173323631287	-0.04322873055934906	[656221, 657091]
chr19	7	49823744	51134464	3	-0.2265930026769638	-0.14542314410209656	0.08116985857486725	[655507, 656417, 656673]
chr19	7	34856960	36167680	1	-0.17453059554100037	-0.17566952109336853	-0.001138925552368164	[657173]
chr19	7	34856960	36167680	2	-0.17453059554100037	-0.17358368635177612	0.0009469091892242432	[655601, 656391]
chr19	7	34856960	36167680	3	-0.17453059554100037	-0.176446333527565	-0.0019157379865646362	[655830, 656319, 657052]
chr19	7	57430016	58740736	1	-0.3330388069152832	-0.33439087867736816	-0.001352071762084961	[655413]
chr19	7	57430016	58740736	2	-0.3330388069152832	-0.23898997902870178	0.09404882788658142	[655791, 656901]
chr19	7	57430016	58740736	3	-0.3330388069152832	-0.3261029124259949	0.00693589448928833	[655981, 656215, 656832]
chr19	7	54120448	55431168	1	-0.3069557845592499	-0.30642181634902954	0.0005339682102203369	[656264]
chr19	7	54120448	55431168	2	-0.3069557845592499	-0.2895386815071106	0.017417103052139282	[656583, 657006]
chr19	7	54120448	55431168	3	-0.3069557845592499	-0.27622106671333313	0.030734717845916748	[655427, 655729, 656169]
chr19	7	51900416	53211136	1	-0.2763075530529022	-0.25848451256752014	0.01782304048538208	[655373]
chr19	7	51900416	53211136	2	-0.2763075530529022	-0.2770215570926666	-0.0007140040397644043	[656209, 656527]
chr19	7	51900416	53211136	3	-0.2763075530529022	-0.27383631467819214	0.002471238374710083	[655750, 656266, 656660]
chr5	7	131100672	132411392	1	-0.2504061758518219	-0.2497577667236328	0.0006484091281890869	[656876]
chr5	7	131100672	132411392	2	-0.2504061758518219	-0.18043234944343567	0.06997382640838623	[655821, 657202]
chr5	7	131100672	132411392	3	-0.2504061758518219	-0.2395288497209549	0.010877326130867004	[655472, 655824, 656273]
chr5	7	129945600	131256320	1	-0.1291758269071579	-0.1308416873216629	-0.0016658604145050049	[656926]
chr5	7	129945600	131256320	2	-0.1291758269071579	-0.13040775060653687	-0.0012319236993789673	[655531, 656643]
chr5	7	129945600	131256320	3	-0.1291758269071579	-0.0786239504814148	0.0505518764257431	[655571, 656304, 657104]
chr7	7	54865920	56176640	1	-0.38327106833457947	-0.3875887393951416	-0.004317671060562134	[657076]
chr7	7	54865920	56176640	2	-0.38327106833457947	-0.2491699457168579	0.13410112261772156	[655453, 656177]
chr7	7	54865920	56176640	3	-0.38327106833457947	-0.3783494830131531	0.004921585321426392	[655727, 656296, 656768]
chr8	7	108548096	109858816	1	-0.31690526008605957	-0.31586334109306335	0.0010419189929962158	[656459]
chr8	7	108548096	109858816	2	-0.31690526008605957	-0.3150162100791931	0.001889050006866455	[656002, 656487]
chr8	7	108548096	109858816	3	-0.31690526008605957	-0.316923052072525	-1.77919864654541e-05	[655535, 656657, 657021]
chr8	7	115400704	116711424	1	-0.30167070031166077	-0.29609236121177673	0.005578339099884033	[655764]
chr8	7	115400704	116711424	2	-0.30167070031166077	-0.30441975593566895	-0.0027490556240081787	[656186, 656432]
chr8	7	115400704	116711424	3	-0.30167070031166077	-0.29928919672966003	0.0023815035820007324	[655823, 656549, 656876]
chr8	7	107606016	108916736	1	-0.3627423942089081	-0.35603541135787964	0.006706982851028442	[656584]
chr8	7	107606016	108916736	2	-0.3627423942089081	-0.2386876940727234	0.12405470013618469	[656640, 656865]
chr8	7	107606016	108916736	3	-0.3627423942089081	-0.14881455898284912	0.21392783522605896	[655387, 655930, 656681]
chr8	7	85633024	86943744	1	-0.4051840007305145	-0.4044390618801117	0.000744938850402832	[656904]
chr8	7	85633024	86943744	2	-0.4051840007305145	-0.31105536222457886	0.09412863850593567	[655502, 656176]
chr8	7	85633024	86943744	3	-0.4051840007305145	-0.40636584162712097	-0.0011818408966064453	[656042, 656744, 656958]
chr8	7	117465088	118775808	1	-0.21999025344848633	-0.22135746479034424	-0.0013672113418579102	[655438]
chr8	7	117465088	118775808	2	-0.21999025344848633	-0.18990826606750488	0.030081987380981445	[655655, 656382]
chr8	7	117465088	118775808	3	-0.21999025344848633	-0.21674779057502747	0.0032424628734588623	[655360, 655898, 657178]
chr8	7	111583232	112893952	1	-0.43486613035202026	-0.4351324737071991	-0.000266343355178833	[656674]
chr8	7	111583232	112893952	2	-0.43486613035202026	-0.39764782786369324	0.037218302488327026	[655431, 655939]
